user_id,number_of_subscription_cycles,ordered_yesterday,favorite_cuisines
110750,,TRUE,"['american', 'latin', 'japanese', 'korean', 'chinese', 'indian', 'thai', 'vegetarian', 'italian']"
110097,1,TRUE,"['thai', 'vegetarian']"
110213,2,TRUE,"['indian', 'thai', 'japanese', 'latin']"
105375,1,TRUE,"['italian', 'american', 'japanese', 'mediterranean', 'chinese', 'vegetarian', 'korean']"
102261,6+,TRUE,"['korean', 'mediterranean', 'chinese']"
104219,1,TRUE,"['mediterranean', 'japanese', 'thai', 'latin', 'middle-eastern', 'vegetarian', 'indian']"
108801,1,FALSE,"['japanese', 'american', 'mediterranean', 'thai', 'middle-eastern', 'korean', 'italian', 'chinese']"
101942,2,FALSE,"['vegetarian', 'chinese', 'indian', 'italian']"
105458,3,TRUE,"['indian', 'latin', 'italian', 'american', 'mediterranean', 'chinese', 'middle-eastern', 'korean', 'japanese']"
105499,4,TRUE,"['korean', 'latin']"
106442,2,TRUE,"['thai', 'american', 'japanese']"
104289,6+,TRUE,[]
110773,4,FALSE,['latin']
103300,4,TRUE,"['latin', 'mediterranean', 'middle-eastern', 'vegetarian', 'american', 'italian']"
106019,,TRUE,"['middle-eastern', 'thai', 'korean', 'mediterranean', 'japanese', 'chinese', 'american', 'vegetarian', 'indian']"
110631,6+,FALSE,"['thai', 'chinese', 'mediterranean', 'middle-eastern', 'vegetarian', 'italian']"
108657,2,TRUE,"['thai', 'chinese', 'italian', 'middle-eastern', 'korean', 'mediterranean']"
106580,1,FALSE,['latin']
100213,5,TRUE,"['korean', 'vegetarian', 'american']"
110033,0,FALSE,"['thai', 'japanese']"
107796,2,TRUE,"['japanese', 'middle-eastern', 'mediterranean', 'american', 'korean', 'indian', 'chinese', 'latin', 'thai', 'italian']"
103323,0,FALSE,"['latin', 'korean', 'mediterranean', 'american', 'indian', 'thai', 'vegetarian', 'italian']"
108662,5,TRUE,"['korean', 'italian']"
106874,1,TRUE,"['thai', 'korean', 'american', 'latin', 'chinese']"
101208,2,FALSE,"['chinese', 'vegetarian', 'korean']"
100479,6+,TRUE,"['japanese', 'korean']"
109079,,TRUE,"['chinese', 'korean', 'thai', 'middle-eastern', 'latin', 'mediterranean']"
106687,4,TRUE,"['indian', 'korean', 'vegetarian', 'american']"
101413,1,TRUE,"['japanese', 'chinese', 'mediterranean', 'vegetarian', 'latin', 'indian', 'thai', 'middle-eastern', 'italian', 'korean']"
109490,2,TRUE,"['japanese', 'indian', 'chinese', 'thai', 'latin', 'middle-eastern', 'italian', 'korean', 'american', 'mediterranean']"
106630,1,TRUE,[]
109500,2,FALSE,"['middle-eastern', 'thai', 'vegetarian', 'american', 'chinese', 'latin', 'indian', 'italian', 'japanese', 'mediterranean']"
106171,2,TRUE,"['indian', 'japanese', 'chinese', 'italian', 'mediterranean', 'thai', 'vegetarian', 'middle-eastern', 'latin', 'american']"
101478,2,TRUE,"['american', 'middle-eastern']"
100613,6+,TRUE,"['mediterranean', 'japanese', 'thai']"
109790,0,TRUE,"['italian', 'middle-eastern', 'mediterranean', 'vegetarian', 'korean']"
111385,2,TRUE,"['latin', 'mediterranean', 'korean', 'middle-eastern', 'italian', 'thai', 'japanese', 'indian', 'vegetarian']"
107207,4,FALSE,[]
110455,5,TRUE,"['japanese', 'middle-eastern', 'vegetarian', 'latin']"
102573,,TRUE,"['mediterranean', 'vegetarian', 'korean', 'japanese']"
108347,2,TRUE,['japanese']
106711,6+,TRUE,['middle-eastern']
101057,1,FALSE,"['japanese', 'italian', 'indian', 'middle-eastern', 'korean', 'mediterranean', 'chinese', 'american', 'thai']"
106056,1,TRUE,"['chinese', 'japanese', 'american', 'korean', 'latin', 'italian', 'mediterranean', 'indian']"
106739,5,FALSE,"['italian', 'mediterranean', 'chinese', 'indian', 'japanese', 'middle-eastern', 'american', 'latin', 'korean', 'thai']"
110223,4,TRUE,"['thai', 'vegetarian', 'middle-eastern', 'indian', 'mediterranean']"
105217,4,TRUE,"['middle-eastern', 'thai', 'mediterranean', 'italian', 'latin', 'korean']"
104979,1,TRUE,"['latin', 'american', 'italian', 'thai', 'mediterranean', 'middle-eastern', 'japanese']"
100367,1,TRUE,"['american', 'vegetarian', 'italian', 'thai', 'latin', 'korean', 'indian', 'middle-eastern', 'chinese', 'mediterranean']"
104413,5,TRUE,"['italian', 'korean']"
106698,6+,FALSE,"['vegetarian', 'latin', 'japanese', 'middle-eastern', 'mediterranean', 'italian', 'american', 'korean']"
104695,0,TRUE,"['korean', 'indian', 'latin', 'vegetarian']"
104888,6+,TRUE,"['indian', 'korean', 'american', 'italian', 'thai', 'mediterranean', 'latin', 'middle-eastern', 'japanese']"
101062,4,TRUE,"['middle-eastern', 'japanese', 'chinese']"
102022,5,TRUE,"['indian', 'chinese', 'mediterranean', 'american']"
109135,,FALSE,"['indian', 'vegetarian', 'italian', 'american', 'middle-eastern', 'japanese', 'mediterranean', 'latin', 'thai', 'korean']"
101939,0,TRUE,"['american', 'mediterranean', 'chinese', 'korean', 'latin', 'japanese', 'italian', 'thai', 'vegetarian', 'indian']"
104645,0,TRUE,"['chinese', 'middle-eastern', 'thai', 'korean']"
111740,3,TRUE,"['italian', 'korean', 'indian', 'latin', 'vegetarian', 'american', 'japanese']"
110360,1,FALSE,"['american', 'mediterranean', 'chinese', 'latin']"
111680,2,TRUE,"['japanese', 'american', 'chinese']"
103906,5,TRUE,"['mediterranean', 'japanese', 'korean', 'american', 'thai', 'italian', 'indian']"
100837,6+,FALSE,"['middle-eastern', 'korean', 'indian', 'american', 'latin', 'japanese', 'thai', 'mediterranean', 'vegetarian', 'italian']"
108234,6+,TRUE,"['japanese', 'middle-eastern', 'indian', 'american', 'italian', 'latin', 'thai', 'vegetarian', 'korean']"
100011,6+,TRUE,"['thai', 'vegetarian', 'latin', 'mediterranean', 'japanese', 'indian', 'middle-eastern', 'chinese', 'american', 'korean']"
106255,4,TRUE,"['indian', 'italian', 'chinese', 'american', 'middle-eastern']"
101054,2,TRUE,"['middle-eastern', 'latin', 'japanese', 'american', 'thai', 'korean', 'vegetarian', 'italian', 'indian', 'mediterranean']"
102934,4,FALSE,"['vegetarian', 'japanese']"
111513,4,FALSE,"['mediterranean', 'korean', 'japanese', 'thai', 'italian', 'vegetarian', 'middle-eastern']"
111624,5,TRUE,"['italian', 'japanese', 'chinese', 'mediterranean']"
100679,1,FALSE,[]
102475,5,TRUE,"['chinese', 'korean', 'indian', 'mediterranean', 'thai', 'japanese', 'middle-eastern', 'latin', 'vegetarian', 'italian']"
108731,5,TRUE,[]
102037,0,TRUE,"['indian', 'thai', 'italian', 'vegetarian', 'mediterranean', 'latin', 'korean', 'middle-eastern', 'japanese']"
110857,1,TRUE,"['vegetarian', 'korean', 'mediterranean', 'italian', 'chinese', 'thai', 'latin', 'american']"
105660,2,TRUE,"['latin', 'vegetarian', 'middle-eastern', 'korean', 'american', 'indian', 'chinese', 'italian', 'japanese']"
103163,0,FALSE,"['vegetarian', 'italian', 'latin', 'mediterranean', 'indian', 'japanese', 'american', 'middle-eastern', 'thai', 'korean']"
100697,6+,FALSE,"['japanese', 'italian']"
102665,4,TRUE,"['japanese', 'italian']"
107890,0,TRUE,"['italian', 'mediterranean']"
107349,2,FALSE,"['latin', 'indian', 'mediterranean', 'middle-eastern']"
103819,5,TRUE,"['mediterranean', 'vegetarian', 'latin', 'middle-eastern', 'indian']"
105428,0,TRUE,"['latin', 'american', 'middle-eastern', 'indian', 'chinese', 'mediterranean']"
104643,2,TRUE,"['chinese', 'vegetarian', 'japanese', 'korean', 'indian', 'middle-eastern', 'mediterranean', 'italian', 'thai']"
108708,0,FALSE,[]
109896,4,TRUE,[]
110549,5,TRUE,"['mediterranean', 'thai', 'middle-eastern', 'latin', 'japanese', 'italian', 'vegetarian']"
104004,0,TRUE,"['vegetarian', 'chinese', 'middle-eastern']"
107555,4,TRUE,"['korean', 'indian', 'japanese', 'thai', 'american', 'italian']"
104768,2,TRUE,[]
101008,6+,TRUE,"['middle-eastern', 'italian', 'vegetarian', 'indian', 'chinese', 'american']"
105609,2,FALSE,"['thai', 'korean', 'vegetarian', 'american', 'japanese', 'italian', 'latin']"
111419,1,TRUE,"['chinese', 'italian', 'japanese', 'middle-eastern', 'thai', 'mediterranean', 'american', 'latin', 'korean']"
102293,5,TRUE,"['korean', 'japanese', 'latin', 'mediterranean', 'indian', 'italian', 'chinese', 'middle-eastern', 'thai']"
109557,5,TRUE,"['latin', 'american', 'mediterranean', 'japanese', 'thai', 'middle-eastern', 'chinese', 'indian', 'korean']"
105310,4,TRUE,"['mediterranean', 'american', 'thai', 'middle-eastern', 'indian', 'korean', 'vegetarian']"
108721,5,TRUE,"['mediterranean', 'latin', 'vegetarian', 'thai', 'indian', 'american', 'chinese', 'middle-eastern', 'japanese', 'korean']"
108634,6+,TRUE,"['chinese', 'vegetarian', 'japanese', 'korean', 'italian', 'latin', 'indian', 'mediterranean', 'middle-eastern', 'thai']"
104837,2,TRUE,"['middle-eastern', 'mediterranean', 'american', 'vegetarian', 'chinese', 'indian']"
104332,0,TRUE,"['mediterranean', 'latin', 'indian', 'japanese', 'korean', 'american', 'middle-eastern', 'chinese']"
100544,2,TRUE,"['vegetarian', 'thai']"
108307,2,TRUE,"['mediterranean', 'italian', 'korean', 'latin', 'japanese', 'thai', 'vegetarian', 'american', 'chinese', 'indian']"
100111,4,FALSE,[]
105601,2,FALSE,"['american', 'latin', 'korean', 'japanese']"
109088,4,TRUE,"['chinese', 'vegetarian', 'latin', 'mediterranean', 'middle-eastern', 'korean', 'japanese']"
110123,6+,FALSE,"['japanese', 'italian']"
111012,2,TRUE,"['chinese', 'mediterranean', 'korean', 'middle-eastern', 'latin', 'italian', 'thai', 'japanese', 'vegetarian']"
107978,6+,FALSE,['italian']
104766,1,FALSE,"['italian', 'latin', 'japanese', 'thai', 'mediterranean', 'chinese']"
104264,4,TRUE,"['latin', 'indian', 'american', 'chinese']"
100119,1,TRUE,"['thai', 'italian', 'american', 'middle-eastern', 'indian', 'chinese']"
100983,4,FALSE,"['italian', 'indian', 'thai', 'mediterranean', 'vegetarian', 'chinese', 'latin']"
105775,4,TRUE,"['american', 'japanese', 'middle-eastern', 'korean', 'mediterranean', 'chinese', 'latin', 'indian']"
104775,5,FALSE,"['american', 'middle-eastern', 'indian', 'japanese']"
108287,6+,TRUE,"['american', 'mediterranean', 'indian', 'chinese', 'thai', 'latin']"
101867,2,TRUE,"['italian', 'american', 'vegetarian', 'thai', 'korean', 'middle-eastern']"
105625,1,TRUE,"['korean', 'indian', 'mediterranean', 'italian', 'chinese']"
103431,,FALSE,"['korean', 'american', 'middle-eastern', 'chinese', 'indian', 'mediterranean']"
101603,2,FALSE,"['thai', 'vegetarian', 'italian', 'mediterranean', 'japanese', 'american', 'korean', 'indian', 'latin', 'middle-eastern']"
108023,6+,TRUE,"['thai', 'korean', 'japanese']"
105778,6+,TRUE,"['mediterranean', 'indian', 'chinese', 'american', 'japanese']"
100262,1,TRUE,"['mediterranean', 'thai', 'italian', 'japanese', 'vegetarian', 'american', 'chinese']"
107953,4,TRUE,"['japanese', 'middle-eastern', 'american', 'chinese', 'mediterranean', 'korean', 'vegetarian', 'latin']"
108324,6+,FALSE,"['chinese', 'italian', 'mediterranean', 'japanese', 'latin', 'middle-eastern', 'thai', 'korean', 'indian']"
105404,0,TRUE,"['chinese', 'italian', 'mediterranean', 'vegetarian', 'latin', 'indian', 'thai', 'american', 'middle-eastern', 'japanese']"
100732,1,TRUE,"['chinese', 'latin', 'indian', 'thai', 'middle-eastern', 'japanese', 'korean']"
105318,4,TRUE,"['mediterranean', 'japanese', 'thai', 'chinese', 'indian', 'latin', 'middle-eastern', 'italian', 'vegetarian']"
107678,2,TRUE,"['middle-eastern', 'korean', 'chinese', 'vegetarian', 'indian', 'italian', 'latin', 'thai', 'mediterranean', 'japanese']"
102549,1,FALSE,[]
111044,5,TRUE,"['italian', 'vegetarian', 'mediterranean', 'middle-eastern', 'thai']"
106391,0,TRUE,"['latin', 'chinese', 'middle-eastern', 'vegetarian', 'american', 'japanese', 'mediterranean', 'korean', 'italian', 'thai']"
110284,5,TRUE,"['japanese', 'indian', 'vegetarian', 'korean', 'american', 'thai', 'middle-eastern', 'italian', 'latin']"
106644,6+,FALSE,['vegetarian']
107507,0,TRUE,[]
109574,0,FALSE,"['mediterranean', 'japanese', 'chinese', 'middle-eastern', 'american', 'italian', 'indian', 'thai', 'vegetarian', 'latin']"
107276,0,FALSE,"['vegetarian', 'korean', 'japanese', 'latin', 'american', 'italian', 'indian', 'middle-eastern']"
103143,5,TRUE,"['thai', 'chinese']"
108452,5,TRUE,"['indian', 'italian', 'thai', 'middle-eastern', 'american', 'korean', 'latin', 'mediterranean', 'vegetarian']"
107297,6+,TRUE,['korean']
106342,5,FALSE,"['thai', 'american', 'indian', 'chinese', 'middle-eastern', 'italian', 'vegetarian', 'japanese', 'latin']"
108534,1,TRUE,"['korean', 'chinese', 'latin', 'mediterranean', 'italian', 'american', 'vegetarian']"
108918,2,TRUE,"['american', 'italian', 'indian', 'mediterranean', 'korean', 'middle-eastern']"
101929,2,FALSE,"['japanese', 'chinese']"
111754,1,TRUE,[]
100033,1,TRUE,"['thai', 'japanese', 'mediterranean', 'american', 'italian', 'korean', 'indian']"
106061,0,FALSE,"['chinese', 'vegetarian', 'middle-eastern', 'mediterranean', 'latin']"
100516,0,FALSE,"['korean', 'japanese', 'middle-eastern', 'thai']"
105691,4,TRUE,"['italian', 'indian', 'thai', 'korean']"
100232,4,TRUE,"['indian', 'american', 'korean', 'italian', 'japanese', 'mediterranean', 'vegetarian', 'thai', 'latin', 'middle-eastern']"
104400,2,FALSE,"['american', 'middle-eastern', 'mediterranean', 'latin', 'japanese', 'italian']"
108284,4,TRUE,[]
109357,,TRUE,"['korean', 'mediterranean']"
107108,6+,TRUE,['middle-eastern']
101253,2,FALSE,"['vegetarian', 'middle-eastern', 'chinese', 'thai', 'american']"
103705,2,TRUE,"['vegetarian', 'american', 'thai', 'italian', 'korean']"
110392,1,TRUE,"['thai', 'indian', 'middle-eastern', 'japanese', 'vegetarian', 'korean', 'mediterranean', 'american']"
107311,2,TRUE,"['latin', 'thai', 'middle-eastern', 'korean', 'mediterranean', 'indian', 'chinese', 'american']"
103048,2,FALSE,"['mediterranean', 'japanese', 'italian', 'latin', 'chinese', 'american', 'indian', 'thai', 'vegetarian']"
105605,0,FALSE,"['american', 'chinese', 'middle-eastern', 'japanese', 'korean', 'thai', 'italian', 'mediterranean', 'latin', 'indian']"
102936,1,TRUE,"['american', 'chinese', 'mediterranean', 'middle-eastern', 'vegetarian', 'indian', 'italian']"
101611,2,FALSE,"['mediterranean', 'latin', 'thai', 'american', 'japanese', 'vegetarian']"
107338,6+,TRUE,"['chinese', 'italian', 'latin', 'american', 'thai', 'middle-eastern']"
103459,5,FALSE,"['thai', 'vegetarian', 'mediterranean', 'latin', 'american', 'italian', 'indian', 'japanese', 'korean']"
108613,1,FALSE,['middle-eastern']
101534,6+,TRUE,"['vegetarian', 'indian', 'italian', 'chinese', 'american', 'korean', 'middle-eastern', 'latin']"
106004,0,FALSE,"['thai', 'latin', 'japanese', 'middle-eastern', 'american']"
110508,4,TRUE,['chinese']
108012,2,FALSE,"['korean', 'american', 'thai', 'vegetarian', 'italian', 'middle-eastern', 'japanese', 'mediterranean']"
106104,6+,FALSE,[]
109119,2,TRUE,"['american', 'italian', 'vegetarian', 'mediterranean', 'thai']"
109819,0,FALSE,['vegetarian']
109021,5,TRUE,['latin']
106866,4,FALSE,"['vegetarian', 'indian', 'chinese', 'mediterranean']"
106081,5,TRUE,"['chinese', 'latin', 'indian', 'korean']"
111631,6+,TRUE,"['american', 'vegetarian', 'japanese', 'thai', 'mediterranean', 'italian']"
109059,6+,TRUE,['latin']
106085,6+,TRUE,"['american', 'vegetarian', 'italian', 'chinese']"
111340,0,TRUE,"['mediterranean', 'korean', 'japanese', 'italian']"
102546,0,TRUE,"['mediterranean', 'vegetarian', 'japanese', 'thai', 'american', 'italian', 'korean', 'indian', 'middle-eastern', 'latin']"
105407,5,TRUE,"['mediterranean', 'italian', 'american', 'thai', 'middle-eastern', 'vegetarian', 'latin', 'indian', 'korean']"
109169,6+,FALSE,"['american', 'mediterranean', 'latin', 'korean', 'vegetarian']"
111702,6+,TRUE,"['italian', 'vegetarian', 'middle-eastern', 'american', 'thai', 'indian', 'latin', 'chinese', 'korean']"
109224,2,TRUE,"['vegetarian', 'middle-eastern']"
106634,2,TRUE,"['korean', 'japanese', 'american', 'mediterranean', 'indian', 'thai', 'middle-eastern', 'vegetarian']"
110164,2,TRUE,"['american', 'italian', 'middle-eastern', 'japanese', 'mediterranean']"
111846,4,FALSE,"['chinese', 'american', 'indian', 'mediterranean', 'italian', 'korean', 'japanese', 'middle-eastern']"
107229,2,FALSE,"['korean', 'japanese', 'american', 'latin', 'thai']"
111485,1,TRUE,[]
102443,6+,TRUE,"['latin', 'italian']"
105919,,TRUE,['middle-eastern']
109457,6+,TRUE,"['vegetarian', 'mediterranean', 'american', 'middle-eastern', 'latin', 'japanese', 'thai', 'italian', 'korean']"
110101,5,FALSE,"['thai', 'korean', 'mediterranean', 'japanese', 'vegetarian', 'chinese', 'american']"
102650,1,TRUE,"['american', 'middle-eastern', 'mediterranean', 'chinese', 'japanese', 'korean', 'latin', 'italian', 'thai']"
101136,5,FALSE,"['korean', 'american', 'latin', 'italian', 'vegetarian', 'mediterranean', 'indian', 'japanese', 'chinese']"
108602,6+,FALSE,"['japanese', 'chinese', 'middle-eastern', 'korean', 'vegetarian', 'american']"
104687,2,TRUE,"['italian', 'vegetarian', 'mediterranean', 'thai', 'american', 'korean']"
101816,5,TRUE,"['italian', 'latin', 'mediterranean', 'middle-eastern', 'japanese', 'indian', 'american']"
105973,5,TRUE,"['italian', 'middle-eastern', 'chinese', 'latin', 'mediterranean']"
105374,2,TRUE,"['chinese', 'vegetarian', 'korean', 'american', 'mediterranean', 'italian', 'latin', 'japanese']"
107791,2,TRUE,"['italian', 'latin']"
106559,2,TRUE,"['italian', 'vegetarian', 'middle-eastern', 'american', 'korean', 'chinese']"
107342,6+,TRUE,['indian']
110265,2,TRUE,"['mediterranean', 'korean', 'middle-eastern', 'american']"
107934,5,FALSE,"['thai', 'american', 'italian', 'korean', 'chinese', 'indian', 'latin']"
105245,2,FALSE,"['italian', 'vegetarian', 'indian']"
110258,2,FALSE,"['thai', 'latin']"
105110,0,TRUE,"['latin', 'italian', 'korean', 'american', 'thai', 'japanese', 'indian']"
100959,0,FALSE,"['indian', 'middle-eastern', 'chinese', 'american', 'mediterranean', 'korean']"
102345,2,TRUE,"['american', 'indian', 'japanese', 'italian', 'korean', 'vegetarian', 'latin']"
107136,6+,TRUE,"['middle-eastern', 'vegetarian', 'korean']"
110146,2,TRUE,['american']
101610,,TRUE,"['japanese', 'korean']"
100913,0,FALSE,"['vegetarian', 'italian']"
108706,4,FALSE,"['american', 'vegetarian', 'japanese', 'mediterranean', 'indian', 'korean']"
111002,5,TRUE,"['korean', 'mediterranean', 'american', 'chinese', 'vegetarian', 'latin', 'middle-eastern', 'indian', 'japanese', 'thai']"
111053,5,TRUE,"['thai', 'japanese']"
102594,4,TRUE,"['middle-eastern', 'chinese', 'korean', 'indian', 'italian', 'american']"
111471,4,TRUE,"['american', 'italian', 'mediterranean', 'latin', 'korean', 'thai', 'japanese', 'chinese', 'indian']"
102971,2,FALSE,"['american', 'middle-eastern', 'vegetarian', 'indian', 'chinese', 'japanese', 'mediterranean', 'latin', 'italian', 'thai']"
107018,6+,TRUE,['latin']
105431,2,TRUE,[]
105466,0,FALSE,"['chinese', 'mediterranean', 'thai', 'vegetarian', 'japanese', 'indian', 'american']"
108487,2,TRUE,"['chinese', 'japanese', 'mediterranean', 'italian']"
108783,2,FALSE,"['middle-eastern', 'thai', 'japanese']"
100065,2,TRUE,"['thai', 'indian', 'middle-eastern', 'japanese', 'latin', 'korean', 'italian', 'vegetarian']"
102076,1,TRUE,"['italian', 'mediterranean', 'korean', 'japanese', 'thai', 'chinese', 'american', 'middle-eastern']"
104136,2,TRUE,"['mediterranean', 'middle-eastern', 'indian', 'chinese', 'latin', 'thai', 'american', 'italian', 'japanese']"
106134,5,TRUE,"['chinese', 'thai', 'latin', 'middle-eastern', 'vegetarian', 'mediterranean', 'american', 'italian']"
105509,5,FALSE,['indian']
111570,6+,TRUE,['chinese']
109725,5,TRUE,"['mediterranean', 'chinese', 'indian', 'italian']"
108583,2,FALSE,"['indian', 'japanese', 'latin', 'vegetarian', 'thai', 'italian', 'chinese', 'korean', 'mediterranean']"
107201,,TRUE,"['indian', 'japanese']"
102354,2,FALSE,['mediterranean']
102507,1,FALSE,"['japanese', 'american', 'vegetarian', 'thai', 'middle-eastern', 'korean', 'latin', 'mediterranean', 'chinese']"
103206,5,TRUE,"['korean', 'thai', 'latin', 'middle-eastern', 'mediterranean', 'american', 'indian']"
110839,5,TRUE,"['thai', 'korean', 'japanese', 'indian', 'middle-eastern', 'italian']"
100518,1,TRUE,"['indian', 'latin', 'mediterranean', 'chinese', 'middle-eastern', 'thai', 'italian', 'american']"
107296,1,TRUE,"['korean', 'middle-eastern']"
102316,2,TRUE,"['vegetarian', 'chinese', 'mediterranean', 'american', 'middle-eastern', 'japanese', 'thai', 'italian']"
103463,2,TRUE,"['thai', 'korean', 'latin']"
108315,2,TRUE,"['mediterranean', 'middle-eastern', 'vegetarian', 'chinese', 'latin', 'japanese']"
106935,5,TRUE,"['latin', 'middle-eastern', 'korean', 'italian', 'mediterranean']"
106841,4,TRUE,"['japanese', 'vegetarian', 'american', 'thai', 'middle-eastern', 'korean', 'indian']"
110431,4,TRUE,"['chinese', 'vegetarian', 'japanese']"
109020,1,TRUE,"['thai', 'korean', 'middle-eastern', 'latin', 'italian', 'japanese']"
106306,5,FALSE,"['indian', 'italian']"
106691,0,TRUE,"['middle-eastern', 'thai', 'korean', 'vegetarian', 'italian', 'american', 'japanese']"
103134,1,TRUE,"['italian', 'american', 'vegetarian', 'korean', 'japanese']"
106253,5,FALSE,[]
110843,2,TRUE,"['thai', 'vegetarian', 'chinese', 'latin', 'middle-eastern', 'american', 'indian', 'italian']"
108624,5,TRUE,"['latin', 'american', 'vegetarian', 'japanese', 'thai', 'italian']"
103616,4,TRUE,"['italian', 'thai', 'middle-eastern', 'american', 'mediterranean', 'vegetarian', 'indian']"
101750,6+,TRUE,[]
102674,6+,TRUE,"['vegetarian', 'chinese', 'korean', 'indian', 'american', 'italian']"
102013,1,TRUE,['middle-eastern']
100582,6+,TRUE,[]
108938,0,TRUE,"['vegetarian', 'korean']"
101831,0,TRUE,[]
100066,0,TRUE,"['thai', 'italian', 'middle-eastern', 'american', 'mediterranean', 'indian', 'korean', 'vegetarian', 'latin']"
101074,6+,TRUE,[]
103824,0,TRUE,"['chinese', 'indian', 'mediterranean', 'italian', 'american']"
106957,2,TRUE,"['latin', 'mediterranean', 'japanese', 'italian', 'vegetarian', 'indian', 'middle-eastern']"
110393,4,TRUE,"['thai', 'vegetarian', 'korean', 'italian']"
101788,5,TRUE,"['indian', 'vegetarian', 'chinese', 'japanese']"
110813,2,TRUE,"['italian', 'middle-eastern', 'indian', 'latin', 'korean', 'chinese', 'vegetarian', 'american', 'japanese', 'thai']"
103096,2,TRUE,"['chinese', 'italian', 'mediterranean', 'thai', 'vegetarian', 'american', 'korean', 'japanese', 'latin']"
100836,5,TRUE,['japanese']
106517,1,TRUE,"['italian', 'middle-eastern', 'japanese', 'latin', 'chinese', 'mediterranean', 'korean', 'american']"
105122,5,TRUE,"['american', 'indian']"
111551,2,FALSE,"['thai', 'chinese']"
109847,1,TRUE,"['japanese', 'american', 'indian', 'vegetarian', 'mediterranean', 'chinese', 'latin', 'italian', 'middle-eastern']"
105399,5,TRUE,"['mediterranean', 'vegetarian', 'korean', 'middle-eastern', 'chinese', 'american', 'thai', 'italian', 'indian']"
101972,6+,TRUE,"['korean', 'latin', 'middle-eastern', 'japanese', 'indian']"
100095,5,FALSE,"['italian', 'thai', 'vegetarian', 'japanese', 'indian', 'korean', 'american', 'middle-eastern', 'latin', 'chinese']"
100623,0,FALSE,"['mediterranean', 'chinese', 'american', 'middle-eastern', 'latin', 'thai']"
107883,4,FALSE,"['indian', 'vegetarian', 'middle-eastern']"
110047,2,TRUE,[]
105193,5,TRUE,"['mediterranean', 'vegetarian', 'thai', 'latin', 'japanese']"
105198,2,TRUE,"['american', 'italian', 'japanese']"
108327,3,FALSE,"['korean', 'italian', 'latin', 'indian', 'vegetarian', 'american', 'japanese', 'middle-eastern']"
108484,0,TRUE,"['chinese', 'italian', 'vegetarian', 'korean']"
105234,1,TRUE,"['chinese', 'indian', 'italian', 'korean', 'mediterranean', 'vegetarian', 'thai']"
105076,5,FALSE,"['indian', 'korean', 'japanese', 'vegetarian', 'chinese', 'latin', 'middle-eastern']"
101370,2,TRUE,"['american', 'mediterranean', 'korean', 'japanese', 'thai', 'indian', 'middle-eastern', 'latin', 'chinese', 'italian']"
106659,5,FALSE,"['korean', 'thai']"
105107,1,TRUE,"['korean', 'japanese', 'thai', 'chinese', 'indian']"
110878,0,TRUE,"['vegetarian', 'mediterranean', 'japanese', 'middle-eastern', 'american', 'chinese', 'latin', 'thai']"
107027,2,TRUE,"['japanese', 'thai', 'chinese', 'american', 'vegetarian']"
109095,0,FALSE,"['american', 'vegetarian', 'japanese', 'latin', 'italian']"
101459,6+,FALSE,"['vegetarian', 'american']"
105209,0,FALSE,"['indian', 'american']"
111153,2,FALSE,"['chinese', 'vegetarian', 'american', 'mediterranean', 'korean', 'indian']"
102484,1,FALSE,"['latin', 'korean', 'japanese']"
106635,4,TRUE,"['latin', 'mediterranean']"
108950,5,TRUE,"['latin', 'thai', 'italian']"
101164,2,FALSE,"['chinese', 'latin', 'italian', 'korean', 'vegetarian', 'middle-eastern', 'indian', 'american']"
108192,4,FALSE,"['chinese', 'mediterranean', 'thai']"
110629,1,FALSE,"['italian', 'vegetarian', 'american', 'korean', 'chinese', 'latin', 'thai', 'indian', 'mediterranean', 'middle-eastern']"
107427,4,FALSE,"['vegetarian', 'middle-eastern']"
108703,0,FALSE,"['chinese', 'korean', 'thai', 'mediterranean', 'latin']"
102428,1,TRUE,"['chinese', 'latin', 'japanese', 'middle-eastern', 'indian']"
102752,6+,TRUE,"['chinese', 'italian', 'american', 'mediterranean', 'latin', 'thai', 'indian', 'korean', 'vegetarian', 'middle-eastern']"
105104,2,FALSE,"['japanese', 'middle-eastern']"
100926,2,TRUE,['italian']
110419,5,TRUE,[]
110790,0,FALSE,['american']
102528,2,FALSE,"['korean', 'vegetarian', 'italian', 'american', 'thai', 'middle-eastern', 'japanese']"
103721,5,TRUE,['mediterranean']
103726,6+,TRUE,"['chinese', 'middle-eastern']"
111895,1,TRUE,"['korean', 'american']"
104207,4,FALSE,"['latin', 'american']"
104120,0,TRUE,"['vegetarian', 'italian']"
104359,2,TRUE,"['japanese', 'vegetarian', 'chinese', 'american', 'indian']"
109333,6+,TRUE,"['mediterranean', 'japanese', 'latin', 'american']"
103229,2,TRUE,"['latin', 'italian', 'thai', 'mediterranean', 'japanese']"
101210,0,FALSE,"['thai', 'japanese', 'american', 'chinese', 'italian', 'indian']"
103587,2,FALSE,"['middle-eastern', 'vegetarian', 'american', 'chinese', 'mediterranean', 'korean', 'latin', 'italian', 'japanese']"
109874,2,FALSE,"['japanese', 'latin', 'vegetarian', 'italian', 'korean']"
108809,5,TRUE,"['italian', 'vegetarian', 'latin', 'indian', 'thai', 'chinese']"
105718,0,FALSE,"['japanese', 'american', 'middle-eastern', 'italian', 'latin', 'chinese']"
